[Fri Mar 25 22:33:16.295830 2016] [:error] [pid 3043] [client 127.0.0.1:36068] PHP Notice:  Undefined offset: 1 in /home/evgen/www/test/index.php on line 64
[Fri Mar 25 22:33:21.777082 2016] [:error] [pid 1910] [client 127.0.0.1:36081] PHP Notice:  Undefined offset: 1 in /home/evgen/www/test/index.php on line 64
[Fri Mar 25 22:33:31.179668 2016] [:error] [pid 1911] [client 127.0.0.1:36102] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 64
[Fri Mar 25 22:33:40.265613 2016] [:error] [pid 1912] [client 127.0.0.1:36121] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 64
[Fri Mar 25 22:43:42.821178 2016] [:error] [pid 3043] [client 127.0.0.1:37367] PHP Warning:  preg_match_all(): Unknown modifier 'g' in /home/evgen/www/test/index.php on line 79
[Fri Mar 25 22:58:49.747603 2016] [:error] [pid 1912] [client 127.0.0.1:39280] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 22:58:50.969925 2016] [:error] [pid 1913] [client 127.0.0.1:39283] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 22:58:51.937634 2016] [:error] [pid 1916] [client 127.0.0.1:39286] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 22:59:50.085510 2016] [:error] [pid 3043] [client 127.0.0.1:39405] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 22:59:51.651905 2016] [:error] [pid 1910] [client 127.0.0.1:39410] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 22:59:52.660514 2016] [:error] [pid 1911] [client 127.0.0.1:39413] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 22:59:53.515013 2016] [:error] [pid 1912] [client 127.0.0.1:39414] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 23:00:12.053935 2016] [:error] [pid 1913] [client 127.0.0.1:39453] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 23:00:13.069863 2016] [:error] [pid 1916] [client 127.0.0.1:39456] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 23:00:13.981967 2016] [:error] [pid 3043] [client 127.0.0.1:39459] PHP Fatal error:  Call to undefined function echoreadfile() in /home/evgen/www/test/index.php on line 94
[Fri Mar 25 23:06:22.254284 2016] [:error] [pid 1913] [client 127.0.0.1:40252] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 56
[Fri Mar 25 23:06:36.465807 2016] [:error] [pid 1916] [client 127.0.0.1:40281] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 57
[Fri Mar 25 23:09:14.582606 2016] [:error] [pid 3043] [client 127.0.0.1:40600] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 56
[Fri Mar 25 23:10:00.200275 2016] [:error] [pid 1910] [client 127.0.0.1:40695] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 56
[Fri Mar 25 23:10:00.966008 2016] [:error] [pid 1910] [client 127.0.0.1:40695] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 56
[Fri Mar 25 23:10:08.463020 2016] [:error] [pid 1911] [client 127.0.0.1:40712] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 56
[Fri Mar 25 23:10:29.239390 2016] [:error] [pid 1912] [client 127.0.0.1:40755] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 56
[Fri Mar 25 23:10:51.807390 2016] [:error] [pid 1913] [client 127.0.0.1:40805] PHP Warning:  preg_match_all() expects parameter 2 to be string, resource given in /home/evgen/www/test/index.php on line 56
[Fri Mar 25 23:13:20.648471 2016] [:error] [pid 1916] [client 127.0.0.1:41107] PHP Notice:  Array to string conversion in /home/evgen/www/test/index.php on line 55
[Fri Mar 25 23:13:20.648523 2016] [:error] [pid 1916] [client 127.0.0.1:41107] PHP Warning:  preg_match_all() expects parameter 2 to be string, array given in /home/evgen/www/test/index.php on line 57
[Fri Mar 25 23:13:33.135973 2016] [:error] [pid 3043] [client 127.0.0.1:41134] PHP Warning:  preg_match_all() expects parameter 2 to be string, array given in /home/evgen/www/test/index.php on line 57
